7.612688E-04	-9.974937E-01
7.712855E-04	-9.910685E-01
7.813022E-04	-9.807190E-01
7.913189E-04	-9.664861E-01
8.013356E-04	-9.484262E-01
8.113523E-04	-9.266107E-01
8.213689E-04	-9.011261E-01
8.313856E-04	-8.720733E-01
8.414023E-04	-8.395672E-01
8.514190E-04	-8.037367E-01
8.614357E-04	-7.647237E-01
8.714524E-04	-7.226825E-01
8.814691E-04	-6.777796E-01
8.914858E-04	-6.301929E-01
9.015025E-04	-5.801108E-01
9.115192E-04	-5.277317E-01
9.215359E-04	-4.732628E-01
9.315526E-04	-4.169200E-01
9.415693E-04	-3.589262E-01
9.515860E-04	-2.995112E-01
9.616027E-04	-2.389102E-01
9.716194E-04	-1.773632E-01
9.816361E-04	-1.151139E-01
9.916528E-04	-5.240870E-02
1.001669E-03	1.050398E-02
1.011686E-03	7.337507E-02
1.021703E-03	1.359556E-01
1.031720E-03	1.979978E-01
1.041736E-03	2.592560E-01
1.051753E-03	3.194876E-01
1.061770E-03	3.784540E-01
1.071786E-03	4.359220E-01
1.081803E-03	4.916637E-01
1.091820E-03	5.454586E-01
1.101836E-03	5.970937E-01
1.111853E-03	6.463644E-01
1.121870E-03	6.930756E-01
1.131886E-03	7.370425E-01
1.141903E-03	7.780908E-01
1.151920E-03	8.160581E-01
1.161937E-03	8.507941E-01
1.171953E-03	8.821610E-01
1.181970E-03	9.100349E-01
1.191987E-03	9.343053E-01
1.202003E-03	9.548760E-01
1.212020E-03	9.716657E-01
1.222037E-03	9.846078E-01
1.232053E-03	9.936512E-01
1.242070E-03	9.987599E-01
1.252087E-03	9.999138E-01
1.262104E-03	9.971083E-01
1.272120E-03	9.903545E-01
1.282137E-03	9.796791E-01
1.292154E-03	9.651245E-01
1.302170E-03	9.467482E-01
1.312187E-03	9.246231E-01
1.322204E-03	8.988366E-01
1.332220E-03	8.694910E-01
1.342237E-03	8.367025E-01
1.352254E-03	8.006008E-01
1.362270E-03	7.613289E-01
1.372287E-03	7.190424E-01
1.382304E-03	6.739086E-01
1.392321E-03	6.261063E-01
1.402337E-03	5.758248E-01
1.412354E-03	5.232632E-01
1.422371E-03	4.686296E-01
1.432387E-03	4.121404E-01
1.442404E-03	3.540192E-01
1.452421E-03	2.944961E-01
1.462437E-03	2.338069E-01
1.472454E-03	1.721919E-01
1.482471E-03	1.098951E-01
1.492487E-03	4.716313E-02
1.502504E-03	-1.575561E-02
1.512521E-03	-7.861196E-02
1.522538E-03	-1.411570E-01
1.532554E-03	-2.031432E-01
1.542571E-03	-2.643249E-01
1.552588E-03	-3.244600E-01
1.562604E-03	-3.833102E-01
1.572621E-03	-4.406427E-01
1.582638E-03	-4.962304E-01
1.592654E-03	-5.498531E-01
1.602671E-03	-6.012985E-01
1.612688E-03	-6.503629E-01
1.622705E-03	-6.968521E-01
1.632721E-03	-7.405819E-01
1.642738E-03	-7.813792E-01
1.652755E-03	-8.190824E-01
1.662771E-03	-8.535423E-01
1.672788E-03	-8.846223E-01
1.682805E-03	-9.121995E-01
1.692821E-03	-9.361646E-01
1.702838E-03	-9.564227E-01
1.712855E-03	-9.728937E-01
1.722871E-03	-9.855122E-01
1.732888E-03	-9.942284E-01
1.742905E-03	-9.990076E-01
1.752922E-03	-9.998311E-01
1.762938E-03	-9.966954E-01
1.772955E-03	-9.896131E-01
1.782972E-03	-9.786122E-01
1.792988E-03	-9.637362E-01
1.803005E-03	-9.450441E-01
1.813022E-03	-9.226099E-01
1.823038E-03	-8.965223E-01
1.833055E-03	-8.668848E-01
1.843072E-03	-8.338146E-01
1.853088E-03	-7.974427E-01
1.863105E-03	-7.579131E-01
1.873122E-03	-7.153824E-01
1.883139E-03	-6.700190E-01
1.893155E-03	-6.220025E-01
1.903172E-03	-5.715230E-01
1.913189E-03	-5.187804E-01
1.923205E-03	-4.639835E-01
1.933222E-03	-4.073494E-01
1.943239E-03	-3.491024E-01
1.953255E-03	-2.894729E-01
1.963272E-03	-2.286972E-01
1.973289E-03	-1.670160E-01
1.983306E-03	-1.046733E-01
1.993322E-03	-4.191626E-02
2.003339E-03	2.100681E-02
2.013356E-03	8.384669E-02
2.023372E-03	1.463546E-01
2.033389E-03	2.082829E-01
2.043406E-03	2.693865E-01
2.053422E-03	3.294234E-01
2.063439E-03	3.881559E-01
2.073456E-03	4.453513E-01
2.083472E-03	5.007833E-01
2.093489E-03	5.542323E-01
2.103506E-03	6.054867E-01
2.113523E-03	6.543435E-01
2.123539E-03	7.006093E-01
2.133556E-03	7.441009E-01
2.143573E-03	7.846460E-01
2.153589E-03	8.220841E-01
2.163606E-03	8.562669E-01
2.173623E-03	8.870592E-01
2.183639E-03	9.143389E-01
2.193656E-03	9.379981E-01
2.203673E-03	9.579431E-01
2.213689E-03	9.740948E-01
2.223706E-03	9.863894E-01
2.233723E-03	9.947781E-01
2.243740E-03	9.992278E-01
2.253756E-03	9.997207E-01
2.263773E-03	9.962550E-01
2.273790E-03	9.888445E-01
2.283806E-03	9.775183E-01
2.293823E-03	9.623214E-01
2.303840E-03	9.433140E-01
2.313856E-03	9.205713E-01
2.323873E-03	8.941833E-01
2.333890E-03	8.642546E-01
2.343907E-03	8.309037E-01
2.353923E-03	7.942626E-01
2.363940E-03	7.544765E-01
2.373957E-03	7.117028E-01
2.383973E-03	6.661109E-01
2.393990E-03	6.178814E-01
2.404007E-03	5.672053E-01
2.414023E-03	5.142832E-01
2.424040E-03	4.593246E-01
2.434057E-03	4.025473E-01
2.444073E-03	3.441759E-01
2.454090E-03	2.844417E-01
2.464107E-03	2.235812E-01
2.474124E-03	1.618354E-01
2.484140E-03	9.944869E-02
2.494157E-03	3.666823E-02
2.504174E-03	-2.625742E-02
2.514190E-03	-8.907910E-02
2.524207E-03	-1.515481E-01
2.534224E-03	-2.134169E-01
2.544240E-03	-2.744407E-01
2.554257E-03	-3.343778E-01
2.564274E-03	-3.929908E-01
2.574290E-03	-4.500477E-01
2.584307E-03	-5.053225E-01
2.594324E-03	-5.585963E-01
2.604341E-03	-6.096583E-01
2.614357E-03	-6.583061E-01
2.624374E-03	-7.043473E-01
2.634391E-03	-7.475994E-01
2.644407E-03	-7.878911E-01
2.654424E-03	-8.250631E-01
2.664441E-03	-8.589680E-01
2.674457E-03	-8.894716E-01
2.684474E-03	-9.164532E-01
2.694491E-03	-9.398058E-01
2.704508E-03	-9.594370E-01
2.714524E-03	-9.752691E-01
2.724541E-03	-9.872394E-01
2.734558E-03	-9.953004E-01
2.744574E-03	-9.994203E-01
2.754591E-03	-9.995828E-01
2.764608E-03	-9.957872E-01
2.774624E-03	-9.880485E-01
2.784641E-03	-9.763974E-01
2.794658E-03	-9.608800E-01
2.804674E-03	-9.415578E-01
2.814691E-03	-9.185072E-01
2.824708E-03	-8.918196E-01
2.834725E-03	-8.616006E-01
2.844741E-03	-8.279699E-01
2.854758E-03	-7.910607E-01
2.864775E-03	-7.510190E-01
2.874791E-03	-7.080035E-01
2.884808E-03	-6.621845E-01
2.894825E-03	-6.137434E-01
2.904841E-03	-5.628720E-01
2.914858E-03	-5.097718E-01
2.924875E-03	-4.546530E-01
2.934891E-03	-3.977340E-01
2.944908E-03	-3.392400E-01
2.954925E-03	-2.794027E-01
2.964942E-03	-2.184590E-01
2.974958E-03	-1.566503E-01
2.984975E-03	-9.422129E-02
2.994992E-03	-3.141920E-02
3.005008E-03	3.150731E-02
3.015025E-03	9.430906E-02
3.025042E-03	1.567374E-01
3.035058E-03	2.185450E-01
3.045075E-03	2.794873E-01
3.055092E-03	3.393229E-01
3.065109E-03	3.978149E-01
3.075125E-03	4.547316E-01
3.085142E-03	5.098477E-01
3.095159E-03	5.629449E-01
3.105175E-03	6.138130E-01
3.115192E-03	6.622505E-01
3.125209E-03	7.080657E-01
3.135225E-03	7.510772E-01
3.145242E-03	7.911146E-01
3.155259E-03	8.280193E-01
3.165275E-03	8.616454E-01
3.175292E-03	8.918595E-01
3.185309E-03	9.185421E-01
3.195326E-03	9.415875E-01
3.205342E-03	9.609044E-01
3.215359E-03	9.764164E-01
3.225376E-03	9.880621E-01
3.235392E-03	9.957953E-01
3.245409E-03	9.995854E-01
3.255426E-03	9.994173E-01
3.265442E-03	9.952919E-01
3.275459E-03	9.872253E-01
3.285476E-03	9.752496E-01
3.295492E-03	9.594121E-01
3.305509E-03	9.397756E-01
3.315526E-03	9.164179E-01
3.325543E-03	8.894313E-01
3.335559E-03	8.589229E-01
3.345576E-03	8.250133E-01
3.355593E-03	7.878369E-01
3.365609E-03	7.475408E-01
3.375626E-03	7.042847E-01
3.385643E-03	6.582398E-01
3.395659E-03	6.095884E-01
3.405676E-03	5.585232E-01
3.415693E-03	5.052464E-01
3.425710E-03	4.499689E-01
3.435726E-03	3.929097E-01
3.445743E-03	3.342947E-01
3.455760E-03	2.743559E-01
3.465776E-03	2.133308E-01
3.475793E-03	1.514609E-01
3.485810E-03	8.899130E-02
3.495826E-03	2.616929E-02
3.505843E-03	-3.675633E-02
3.515860E-03	-9.953641E-02
3.525876E-03	-1.619224E-01
3.535893E-03	-2.236671E-01
3.545910E-03	-2.845262E-01
3.555927E-03	-3.442587E-01
3.565943E-03	-4.026280E-01
3.575960E-03	-4.594029E-01
3.585977E-03	-5.143588E-01
3.595993E-03	-5.672779E-01
3.606010E-03	-6.179508E-01
3.616027E-03	-6.661767E-01
3.626043E-03	-7.117647E-01
3.636060E-03	-7.545343E-01
3.646077E-03	-7.943162E-01
3.656093E-03	-8.309528E-01
3.666110E-03	-8.642990E-01
3.676127E-03	-8.942228E-01
3.686144E-03	-9.206057E-01
3.696160E-03	-9.433432E-01
3.706177E-03	-9.623454E-01
3.716194E-03	-9.775369E-01
3.726210E-03	-9.888576E-01
3.736227E-03	-9.962627E-01
3.746244E-03	-9.997228E-01
3.756260E-03	-9.992243E-01
3.766277E-03	-9.947691E-01
3.776294E-03	-9.863749E-01
3.786311E-03	-9.740749E-01
3.796327E-03	-9.579178E-01
3.806344E-03	-9.379676E-01
3.816361E-03	-9.143032E-01
3.826377E-03	-8.870185E-01
3.836394E-03	-8.562214E-01
3.846411E-03	-8.220339E-01
3.856427E-03	-7.845913E-01
3.866444E-03	-7.440420E-01
3.876461E-03	-7.005464E-01
3.886477E-03	-6.542769E-01
3.896494E-03	-6.054166E-01
3.906511E-03	-5.541589E-01
3.916528E-03	-5.007070E-01
3.926544E-03	-4.452724E-01
3.936561E-03	-3.880746E-01
3.946578E-03	-3.293402E-01
3.956594E-03	-2.693016E-01
3.966611E-03	-2.081967E-01
3.976628E-03	-1.462674E-01
3.986644E-03	-8.375884E-02
3.996661E-03	-2.091867E-02
4.006678E-03	4.200434E-02
4.016694E-03	1.047610E-01
4.026711E-03	1.671029E-01
4.036728E-03	2.287830E-01
4.046745E-03	2.895573E-01
4.056761E-03	3.491850E-01
4.066778E-03	4.074300E-01
4.076795E-03	4.640616E-01
4.086811E-03	5.188557E-01
4.096828E-03	5.715953E-01
4.106845E-03	6.220715E-01
4.116861E-03	6.700844E-01
4.126878E-03	7.154440E-01
4.136895E-03	7.579706E-01
4.146912E-03	7.974959E-01
4.156928E-03	8.338632E-01
4.166945E-03	8.669287E-01
4.176962E-03	8.965614E-01
4.186978E-03	9.226439E-01
4.196995E-03	9.450729E-01
4.207012E-03	9.637598E-01
4.217028E-03	9.786303E-01
4.227045E-03	9.896258E-01
4.237062E-03	9.967026E-01
4.247078E-03	9.998327E-01
4.257095E-03	9.990037E-01
4.267112E-03	9.942189E-01
4.277129E-03	9.854972E-01
4.287145E-03	9.728733E-01
4.297162E-03	9.563970E-01
4.307179E-03	9.361336E-01
4.317195E-03	9.121634E-01
4.327212E-03	8.845812E-01
4.337229E-03	8.534963E-01
4.347245E-03	8.190318E-01
4.357262E-03	7.813242E-01
4.367279E-03	7.405226E-01
4.377295E-03	6.967889E-01
4.387312E-03	6.502960E-01
4.397329E-03	6.012280E-01
4.407346E-03	5.497794E-01
4.417362E-03	4.961538E-01
4.427379E-03	4.405636E-01
4.437396E-03	3.832288E-01
4.447412E-03	3.243766E-01
4.457429E-03	2.642399E-01
4.467446E-03	2.030568E-01
4.477462E-03	1.410698E-01
4.487479E-03	7.852408E-02
4.497496E-03	1.566746E-02
4.507513E-03	-4.725119E-02
4.517529E-03	-1.099827E-01
4.527546E-03	-1.722788E-01
4.537563E-03	-2.338927E-01
4.547579E-03	-2.945804E-01
4.557596E-03	-3.541016E-01
4.567613E-03	-4.122207E-01
4.577629E-03	-4.687075E-01
4.587646E-03	-5.233384E-01
4.597663E-03	-5.758969E-01
4.607679E-03	-6.261751E-01
4.617696E-03	-6.739737E-01
4.627713E-03	-7.191036E-01
4.637730E-03	-7.613861E-01
4.647746E-03	-8.006536E-01
4.657763E-03	-8.367507E-01
4.667780E-03	-8.695346E-01
4.677796E-03	-8.988753E-01
4.687813E-03	-9.246566E-01
4.697830E-03	-9.467766E-01
4.707846E-03	-9.651476E-01
4.717863E-03	-9.796968E-01
4.727880E-03	-9.903667E-01
4.737896E-03	-9.971150E-01
4.747913E-03	-9.999150E-01
4.757930E-03	-9.987555E-01
4.767947E-03	-9.936413E-01
4.777963E-03	-9.845924E-01
4.787980E-03	-9.716449E-01
4.797997E-03	-9.548498E-01
4.808013E-03	-9.342738E-01
4.818030E-03	-9.099984E-01
4.828047E-03	-8.821195E-01
4.838063E-03	-8.507477E-01
4.848080E-03	-8.160072E-01
4.858097E-03	-7.780354E-01
4.868114E-03	-7.369829E-01
4.878130E-03	-6.930121E-01
4.888147E-03	-6.462971E-01
4.898164E-03	-5.970230E-01
4.908180E-03	-5.453847E-01
4.918197E-03	-4.915870E-01
4.928214E-03	-4.358426E-01
4.938230E-03	-3.783724E-01
4.948247E-03	-3.194040E-01
4.958264E-03	-2.591708E-01
4.968280E-03	-1.979114E-01
4.978297E-03	-1.358683E-01
4.988314E-03	-7.328715E-02
4.998331E-03	-1.041583E-02
5.008347E-03	5.249673E-02
5.018364E-03	1.152014E-01
5.028381E-03	1.774499E-01
5.038397E-03	2.389958E-01
5.048414E-03	2.995953E-01
5.058431E-03	3.590085E-01
5.068447E-03	4.170001E-01
5.078464E-03	4.733405E-01
5.088481E-03	5.278066E-01
5.098497E-03	5.801827E-01
5.108514E-03	6.302614E-01
5.118531E-03	6.778444E-01
5.128548E-03	7.227434E-01
5.138564E-03	7.647805E-01
5.148581E-03	8.037892E-01
5.158598E-03	8.396151E-01
5.168614E-03	8.721164E-01
5.178631E-03	9.011643E-01
5.188648E-03	9.266439E-01
5.198664E-03	9.484541E-01
5.208681E-03	9.665088E-01
5.218698E-03	9.807363E-01
5.228715E-03	9.910803E-01
5.238731E-03	9.974999E-01
5.248748E-03	9.999697E-01
5.258765E-03	9.984798E-01
5.268781E-03	9.930362E-01
5.278798E-03	9.836604E-01
5.288815E-03	9.703896E-01
5.298831E-03	9.532763E-01
5.308848E-03	9.323883E-01
5.318865E-03	9.078082E-01
5.328881E-03	8.796335E-01
5.338898E-03	8.479756E-01
5.348915E-03	8.129600E-01
5.358932E-03	7.747253E-01
5.368948E-03	7.334228E-01
5.378965E-03	6.892162E-01
5.388982E-03	6.422804E-01
5.398998E-03	5.928014E-01
5.409015E-03	5.409750E-01
5.419032E-03	4.870065E-01
5.429048E-03	4.311096E-01
5.439065E-03	3.735056E-01
5.449082E-03	3.144227E-01
5.459098E-03	2.540946E-01
5.469115E-03	1.927605E-01
5.479132E-03	1.306630E-01
5.489149E-03	6.804820E-02
5.499165E-03	5.163908E-03
5.509182E-03	-5.774083E-02
5.519199E-03	-1.204169E-01
5.529215E-03	-1.826162E-01
5.539232E-03	-2.440924E-01
5.549249E-03	-3.046020E-01
5.559265E-03	-3.639055E-01
5.569282E-03	-4.217680E-01
5.579299E-03	-4.779604E-01
5.589316E-03	-5.322602E-01
5.599332E-03	-5.844524E-01
5.609349E-03	-6.343303E-01
5.619366E-03	-6.816964E-01
5.629382E-03	-7.263632E-01
5.639399E-03	-7.681538E-01
5.649416E-03	-8.069026E-01
5.659432E-03	-8.424564E-01
5.669449E-03	-8.746742E-01
5.679466E-03	-9.034286E-01
5.689482E-03	-9.286056E-01
5.699499E-03	-9.501055E-01
5.709516E-03	-9.678433E-01
5.719533E-03	-9.817487E-01
5.729549E-03	-9.917665E-01
5.739566E-03	-9.978573E-01
5.749583E-03	-9.999968E-01
5.759599E-03	-9.981765E-01
5.769616E-03	-9.924038E-01
5.779633E-03	-9.827013E-01
5.789649E-03	-9.691076E-01
5.799666E-03	-9.516765E-01
5.809683E-03	-9.304770E-01
5.819699E-03	-9.055931E-01
5.829716E-03	-8.771232E-01
5.839733E-03	-8.451802E-01
5.849750E-03	-8.098904E-01
5.859766E-03	-7.713937E-01
5.869783E-03	-7.298425E-01
5.879800E-03	-6.854012E-01
5.889816E-03	-6.382460E-01
5.899833E-03	-5.885635E-01
5.909850E-03	-5.365504E-01
5.919866E-03	-4.824127E-01
5.929883E-03	-4.263647E-01
5.939900E-03	-3.686285E-01
5.949917E-03	-3.094326E-01
5.959933E-03	-2.490115E-01
5.969950E-03	-1.876043E-01
5.979967E-03	-1.254542E-01
5.989983E-03	-6.280737E-02
6.000000E-03	8.815692E-05
